Wind direction at 10m (deg),Wind speed at 10m (knots),Temperature at 2m (deg C),Rainfall mm/hr,ID,Valid time
280,11,20.2,0.0,AAA,21:00 21-Feb-2018 UTC
310,08,17.8,0.2,AAA,20:00 21-Feb-2018 UTC
350,06,17.0,0.0,AAA,19:00 21-Feb-2018 UTC
310,06,16.2,0.0,AAA,18:00 21-Feb-2018 UTC
360,04,15.5,1.4,AAA,17:00 21-Feb-2018 UTC
320,09,16.9,0.0,AAA,16:00 21-Feb-2018 UTC
010,06,16.1,0.0,AAA,15:00 21-Feb-2018 UTC
020,04,15.9,0.0,AAA,14:00 21-Feb-2018 UTC
360,04,16.2,0.0,AAA,13:00 21-Feb-2018 UTC
010,05,16.2,0.0,AAA,12:00 21-Feb-2018 UTC
360,03,16.6,0.0,AAA,11:00 21-Feb-2018 UTC
300,05,16.6,1.8,AAA,10:00 21-Feb-2018 UTC
310,06,18.4,0.0,AAA,09:00 21-Feb-2018 UTC
300,08,19.2,0.0,AAA,08:00 21-Feb-2018 UTC
280,12,19.9,0.0,AAA,07:00 21-Feb-2018 UTC
270,13,20.7,0.0,AAA,06:00 21-Feb-2018 UTC
260,15,22.2,0.0,AAA,05:00 21-Feb-2018 UTC
250,12,21.7,0.0,AAA,04:00 21-Feb-2018 UTC
260,15,23.1,0.0,AAA,03:00 21-Feb-2018 UTC
270,12,23.2,0.0,AAA,02:00 21-Feb-2018 UTC
260,09,21.4,0.0,AAA,01:00 21-Feb-2018 UTC
260,18,19.3,0.0,AAA,00:00 21-Feb-2018 UTC
260,14,20.6,1.0,AAA,23:00 20-Feb-2018 UTC
290,07,21.7,0.0,AAA,22:00 20-Feb-2018 UTC
290,10,21.1,0.0,AAA,21:00 20-Feb-2018 UTC
260,06,21.2,0.0,AAA,20:00 20-Feb-2018 UTC
260,08,19.6,0.0,AAA,19:00 20-Feb-2018 UTC
250,07,19.7,0.0,AAA,18:00 20-Feb-2018 UTC
250,08,20.0,0.2,AAA,17:00 20-Feb-2018 UTC
350,05,19.6,0.0,AAA,16:00 20-Feb-2018 UTC
300,04,20.4,0.0,AAA,15:00 20-Feb-2018 UTC
290,08,21.0,0.0,AAA,14:00 20-Feb-2018 UTC
310,07,20.9,0.0,AAA,13:00 20-Feb-2018 UTC
310,12,21.5,0.0,AAA,12:00 20-Feb-2018 UTC
310,10,21.5,0.0,AAA,11:00 20-Feb-2018 UTC
320,09,21.9,0.0,AAA,10:00 20-Feb-2018 UTC
320,10,22.6,0.0,AAA,09:00 20-Feb-2018 UTC
310,14,23.0,0.0,AAA,08:00 20-Feb-2018 UTC
310,17,23.9,0.0,AAA,07:00 20-Feb-2018 UTC
310,20,24.6,0.0,AAA,06:00 20-Feb-2018 UTC
310,23,25.2,0.0,AAA,05:00 20-Feb-2018 UTC
310,20,26.0,0.6,AAA,04:00 20-Feb-2018 UTC
320,19,22.1,5.4,AAA,03:00 20-Feb-2018 UTC
010,26,26.4,0.0,AAA,02:00 20-Feb-2018 UTC
020,24,25.9,0.0,AAA,01:00 20-Feb-2018 UTC
010,23,26.0,0.0,AAA,00:00 20-Feb-2018 UTC
010,25,25.7,0.0,AAA,23:00 19-Feb-2018 UTC
010,22,25.1,0.0,AAA,22:00 19-Feb-2018 UTC
020,19,23.9,0.0,AAA,21:00 19-Feb-2018 UTC
020,17,23.9,0.0,AAA,20:00 19-Feb-2018 UTC
020,14,22.6,0.0,AAA,19:00 19-Feb-2018 UTC
010,13,22.7,0.0,AAA,18:00 19-Feb-2018 UTC
010,10,22.7,0.0,AAA,17:00 19-Feb-2018 UTC
020,10,22.5,0.0,AAA,16:00 19-Feb-2018 UTC
010,08,22.3,0.0,AAA,15:00 19-Feb-2018 UTC
020,06,21.9,0.0,AAA,14:00 19-Feb-2018 UTC
010,07,22.2,0.0,AAA,13:00 19-Feb-2018 UTC
010,10,22.4,0.0,AAA,12:00 19-Feb-2018 UTC
360,10,22.7,0.0,AAA,11:00 19-Feb-2018 UTC
010,10,22.8,0.2,AAA,10:00 19-Feb-2018 UTC
030,09,22.4,1.2,AAA,09:00 19-Feb-2018 UTC
020,06,22.4,1.0,AAA,08:00 19-Feb-2018 UTC
360,09,23.1,0.0,AAA,07:00 19-Feb-2018 UTC
360,06,24.1,0.0,AAA,06:00 19-Feb-2018 UTC
350,06,23.8,0.2,AAA,05:00 19-Feb-2018 UTC
340,03,25.5,0.0,AAA,04:00 19-Feb-2018 UTC
210,06,24.4,0.0,AAA,03:00 19-Feb-2018 UTC
210,07,24.5,0.0,AAA,02:00 19-Feb-2018 UTC
360,04,26.8,0.0,AAA,01:00 19-Feb-2018 UTC
360,05,25.6,0.0,AAA,00:00 19-Feb-2018 UTC
340,05,25.2,0.0,AAA,23:00 18-Feb-2018 UTC
340,05,24.7,0.0,AAA,22:00 18-Feb-2018 UTC
330,05,24.1,0.0,AAA,21:00 18-Feb-2018 UTC
340,03,23.3,0.0,AAA,20:00 18-Feb-2018 UTC
020,03,22.9,0.0,AAA,19:00 18-Feb-2018 UTC
030,03,22.1,0.0,AAA,18:00 18-Feb-2018 UTC
000,00,22.3,0.0,AAA,17:00 18-Feb-2018 UTC
010,03,22.2,0.0,AAA,16:00 18-Feb-2018 UTC
020,03,22.1,0.0,AAA,15:00 18-Feb-2018 UTC
020,02,22.0,0.0,AAA,14:00 18-Feb-2018 UTC
030,03,22.2,0.0,AAA,13:00 18-Feb-2018 UTC
040,02,22.6,0.0,AAA,12:00 18-Feb-2018 UTC
360,03,22.6,0.0,AAA,11:00 18-Feb-2018 UTC
020,04,22.4,0.0,AAA,10:00 18-Feb-2018 UTC
360,06,23.0,0.0,AAA,09:00 18-Feb-2018 UTC
010,06,23.3,0.0,AAA,08:00 18-Feb-2018 UTC
010,07,24.1,0.0,AAA,07:00 18-Feb-2018 UTC
360,07,25.8,0.0,AAA,06:00 18-Feb-2018 UTC
350,07,25.4,0.0,AAA,05:00 18-Feb-2018 UTC
030,07,25.8,0.0,AAA,04:00 18-Feb-2018 UTC
020,05,25.8,0.0,AAA,03:00 18-Feb-2018 UTC
030,06,25.9,0.0,AAA,02:00 18-Feb-2018 UTC
020,08,25.1,0.0,AAA,01:00 18-Feb-2018 UTC
010,06,25.9,0.0,AAA,00:00 18-Feb-2018 UTC
360,05,25.6,0.0,AAA,23:00 17-Feb-2018 UTC
010,06,25.0,0.0,AAA,22:00 17-Feb-2018 UTC
020,03,23.6,0.0,AAA,21:00 17-Feb-2018 UTC
070,03,22.0,0.0,AAA,20:00 17-Feb-2018 UTC
060,02,20.6,0.0,AAA,19:00 17-Feb-2018 UTC
080,01,20.1,0.0,AAA,18:00 17-Feb-2018 UTC
010,01,20.3,0.0,AAA,17:00 17-Feb-2018 UTC
090,02,20.8,0.0,AAA,16:00 17-Feb-2018 UTC
000,00,21.0,0.0,AAA,15:00 17-Feb-2018 UTC
020,03,21.0,0.0,AAA,14:00 17-Feb-2018 UTC
030,03,21.1,0.0,AAA,13:00 17-Feb-2018 UTC
020,04,21.3,0.0,AAA,12:00 17-Feb-2018 UTC
020,04,21.7,0.0,AAA,11:00 17-Feb-2018 UTC
020,07,22.2,0.0,AAA,10:00 17-Feb-2018 UTC
010,07,22.5,0.0,AAA,09:00 17-Feb-2018 UTC
360,06,22.7,0.0,AAA,08:00 17-Feb-2018 UTC
030,05,23.2,0.0,AAA,07:00 17-Feb-2018 UTC
040,08,23.9,0.0,AAA,06:00 17-Feb-2018 UTC
010,10,25.1,0.0,AAA,05:00 17-Feb-2018 UTC
010,12,25.6,0.0,AAA,04:00 17-Feb-2018 UTC
020,11,26.2,0.0,AAA,03:00 17-Feb-2018 UTC
040,11,26.1,0.0,AAA,02:00 17-Feb-2018 UTC
040,09,26.2,0.0,AAA,01:00 17-Feb-2018 UTC
020,06,25.7,0.0,AAA,00:00 17-Feb-2018 UTC
360,10,25.2,0.0,AAA,23:00 16-Feb-2018 UTC
360,11,24.3,0.0,AAA,22:00 16-Feb-2018 UTC
350,10,23.9,0.0,AAA,21:00 16-Feb-2018 UTC
010,03,23.1,0.0,AAA,20:00 16-Feb-2018 UTC
040,03,20.2,0.0,AAA,19:00 16-Feb-2018 UTC
010,03,19.5,0.0,AAA,18:00 16-Feb-2018 UTC
040,05,19.7,0.0,AAA,17:00 16-Feb-2018 UTC
010,03,19.6,0.0,AAA,16:00 16-Feb-2018 UTC
020,02,20.7,0.0,AAA,15:00 16-Feb-2018 UTC
020,04,20.7,0.0,AAA,14:00 16-Feb-2018 UTC
020,06,20.9,0.0,AAA,13:00 16-Feb-2018 UTC
010,05,21.0,0.0,AAA,12:00 16-Feb-2018 UTC
020,05,21.4,0.0,AAA,11:00 16-Feb-2018 UTC
010,06,21.7,0.0,AAA,10:00 16-Feb-2018 UTC
040,03,21.6,0.0,AAA,09:00 16-Feb-2018 UTC
020,05,22.2,0.0,AAA,08:00 16-Feb-2018 UTC
360,08,24.0,0.0,AAA,07:00 16-Feb-2018 UTC
360,09,25.8,0.0,AAA,06:00 16-Feb-2018 UTC
230,03,27.4,0.0,AAA,05:00 16-Feb-2018 UTC
230,07,27.4,0.0,AAA,04:00 16-Feb-2018 UTC
190,04,27.6,0.0,AAA,03:00 16-Feb-2018 UTC
200,06,26.6,0.0,AAA,02:00 16-Feb-2018 UTC
200,06,25.8,0.0,AAA,01:00 16-Feb-2018 UTC
200,07,24.8,0.0,AAA,00:00 16-Feb-2018 UTC
190,03,23.5,0.0,AAA,23:00 15-Feb-2018 UTC
220,03,22.1,0.0,AAA,22:00 15-Feb-2018 UTC
010,03,21.6,0.0,AAA,21:00 15-Feb-2018 UTC
170,02,19.2,0.0,AAA,20:00 15-Feb-2018 UTC
160,01,17.7,0.0,AAA,19:00 15-Feb-2018 UTC
190,03,16.5,0.0,AAA,18:00 15-Feb-2018 UTC
170,03,17.1,0.0,AAA,17:00 15-Feb-2018 UTC
140,04,17.1,0.0,AAA,16:00 15-Feb-2018 UTC
130,03,17.4,0.0,AAA,15:00 15-Feb-2018 UTC
130,04,18.0,0.0,AAA,14:00 15-Feb-2018 UTC
130,03,18.9,0.0,AAA,13:00 15-Feb-2018 UTC
190,04,19.1,0.0,AAA,12:00 15-Feb-2018 UTC
160,03,19.3,0.0,AAA,11:00 15-Feb-2018 UTC
180,05,19.5,0.0,AAA,10:00 15-Feb-2018 UTC
200,06,19.8,0.0,AAA,09:00 15-Feb-2018 UTC
200,08,20.3,0.0,AAA,08:00 15-Feb-2018 UTC
210,09,21.5,0.0,AAA,07:00 15-Feb-2018 UTC
220,09,23.0,0.0,AAA,06:00 15-Feb-2018 UTC
230,12,23.5,0.0,AAA,05:00 15-Feb-2018 UTC
230,11,23.7,0.0,AAA,04:00 15-Feb-2018 UTC
220,10,24.0,0.0,AAA,03:00 15-Feb-2018 UTC
230,10,24.2,0.0,AAA,02:00 15-Feb-2018 UTC
240,08,23.7,0.0,AAA,01:00 15-Feb-2018 UTC
230,08,23.6,0.0,AAA,00:00 15-Feb-2018 UTC
230,06,22.9,0.0,AAA,23:00 14-Feb-2018 UTC
210,06,22.6,0.0,AAA,22:00 14-Feb-2018 UTC
190,05,21.7,0.0,AAA,21:00 14-Feb-2018 UTC
170,06,20.7,0.0,AAA,20:00 14-Feb-2018 UTC
190,07,19.8,0.2,AAA,19:00 14-Feb-2018 UTC
200,07,19.0,0.0,AAA,18:00 14-Feb-2018 UTC
190,06,19.6,0.0,AAA,17:00 14-Feb-2018 UTC
200,08,19.9,0.0,AAA,16:00 14-Feb-2018 UTC
200,06,20.2,0.0,AAA,15:00 14-Feb-2018 UTC
180,07,20.3,0.0,AAA,14:00 14-Feb-2018 UTC
170,04,20.2,0.0,AAA,13:00 14-Feb-2018 UTC
200,05,20.6,0.0,AAA,12:00 14-Feb-2018 UTC
200,06,20.5,0.2,AAA,11:00 14-Feb-2018 UTC
190,06,21.2,0.0,AAA,10:00 14-Feb-2018 UTC
170,07,21.3,0.0,AAA,09:00 14-Feb-2018 UTC
340,05,21.6,0.0,AAA,08:00 14-Feb-2018 UTC
030,06,22.1,0.0,AAA,07:00 14-Feb-2018 UTC
020,03,22.8,0.2,AAA,06:00 14-Feb-2018 UTC
020,03,22.9,1.2,AAA,05:00 14-Feb-2018 UTC
030,07,23.0,0.2,AAA,04:00 14-Feb-2018 UTC
020,09,22.5,0.6,AAA,03:00 14-Feb-2018 UTC
360,08,23.2,0.4,AAA,02:00 14-Feb-2018 UTC
010,09,25.2,0.0,AAA,01:00 14-Feb-2018 UTC
360,07,25.2,0.0,AAA,00:00 14-Feb-2018 UTC
020,09,25.7,0.0,AAA,23:00 13-Feb-2018 UTC
010,11,24.6,0.0,AAA,22:00 13-Feb-2018 UTC
010,10,23.4,0.0,AAA,21:00 13-Feb-2018 UTC
020,09,22.8,0.0,AAA,20:00 13-Feb-2018 UTC
020,06,21.9,0.0,AAA,19:00 13-Feb-2018 UTC
020,08,21.6,0.0,AAA,18:00 13-Feb-2018 UTC
020,05,21.4,0.0,AAA,17:00 13-Feb-2018 UTC
030,05,21.3,0.0,AAA,16:00 13-Feb-2018 UTC
030,05,21.6,0.0,AAA,15:00 13-Feb-2018 UTC
020,06,21.5,0.0,AAA,14:00 13-Feb-2018 UTC
360,04,21.6,0.0,AAA,13:00 13-Feb-2018 UTC
030,07,21.7,0.0,AAA,12:00 13-Feb-2018 UTC
020,06,22.0,0.0,AAA,11:00 13-Feb-2018 UTC
020,06,21.8,0.0,AAA,10:00 13-Feb-2018 UTC
030,06,22.5,0.0,AAA,09:00 13-Feb-2018 UTC
020,05,22.6,0.0,AAA,08:00 13-Feb-2018 UTC
350,05,23.3,0.0,AAA,07:00 13-Feb-2018 UTC
020,05,23.5,0.0,AAA,06:00 13-Feb-2018 UTC
020,08,23.1,0.0,AAA,05:00 13-Feb-2018 UTC
030,11,23.3,0.0,AAA,04:00 13-Feb-2018 UTC
010,12,23.6,0.2,AAA,03:00 13-Feb-2018 UTC
010,11,23.6,0.2,AAA,02:00 13-Feb-2018 UTC
020,14,22.5,0.6,AAA,01:00 13-Feb-2018 UTC
030,13,22.5,0.2,AAA,00:00 13-Feb-2018 UTC
040,13,22.5,0.8,AAA,23:00 12-Feb-2018 UTC
030,14,22.4,1.4,AAA,22:00 12-Feb-2018 UTC
010,10,22.5,1.0,AAA,21:00 12-Feb-2018 UTC
020,11,22.3,1.0,AAA,20:00 12-Feb-2018 UTC
030,07,22.5,0.2,AAA,19:00 12-Feb-2018 UTC
030,08,22.4,0.0,AAA,18:00 12-Feb-2018 UTC
010,08,22.5,0.8,AAA,17:00 12-Feb-2018 UTC
010,07,22.5,1.8,AAA,16:00 12-Feb-2018 UTC
010,06,22.6,2.6,AAA,15:00 12-Feb-2018 UTC
350,08,22.6,2.4,AAA,14:00 12-Feb-2018 UTC
010,08,23.0,0.0,AAA,13:00 12-Feb-2018 UTC
010,10,22.8,0.0,AAA,12:00 12-Feb-2018 UTC
010,08,22.9,0.0,AAA,11:00 12-Feb-2018 UTC
030,08,23.3,0.0,AAA,10:00 12-Feb-2018 UTC
020,09,23.1,0.0,AAA,09:00 12-Feb-2018 UTC
020,13,23.1,0.0,AAA,08:00 12-Feb-2018 UTC
030,13,23.9,0.0,AAA,07:00 12-Feb-2018 UTC
020,13,24.8,0.0,AAA,06:00 12-Feb-2018 UTC
030,10,25.7,0.0,AAA,05:00 12-Feb-2018 UTC
030,12,26.4,0.0,AAA,04:00 12-Feb-2018 UTC
040,12,27.5,0.0,AAA,03:00 12-Feb-2018 UTC
030,12,27.6,0.0,AAA,02:00 12-Feb-2018 UTC
040,11,26.8,0.0,AAA,01:00 12-Feb-2018 UTC
020,11,27.2,0.0,AAA,00:00 12-Feb-2018 UTC
040,10,25.3,0.0,AAA,23:00 11-Feb-2018 UTC
020,06,25.0,0.0,AAA,22:00 11-Feb-2018 UTC
040,06,23.8,0.0,AAA,21:00 11-Feb-2018 UTC
040,07,22.9,0.0,AAA,20:00 11-Feb-2018 UTC
090,02,21.5,0.0,AAA,19:00 11-Feb-2018 UTC
060,04,20.8,0.0,AAA,18:00 11-Feb-2018 UTC
050,04,20.7,0.0,AAA,17:00 11-Feb-2018 UTC
030,05,20.9,0.0,AAA,16:00 11-Feb-2018 UTC
060,05,21.5,0.0,AAA,15:00 11-Feb-2018 UTC
020,04,21.8,0.0,AAA,14:00 11-Feb-2018 UTC
020,07,21.9,0.0,AAA,13:00 11-Feb-2018 UTC
360,09,22.0,0.0,AAA,12:00 11-Feb-2018 UTC
020,10,22.1,0.0,AAA,11:00 11-Feb-2018 UTC
360,10,22.4,0.2,AAA,10:00 11-Feb-2018 UTC
010,12,22.5,0.0,AAA,09:00 11-Feb-2018 UTC
020,07,22.0,0.4,AAA,08:00 11-Feb-2018 UTC
020,08,21.3,5.8,AAA,07:00 11-Feb-2018 UTC
010,15,21.3,1.4,AAA,06:00 11-Feb-2018 UTC
010,16,23.3,0.2,AAA,05:00 11-Feb-2018 UTC
020,16,23.3,0.0,AAA,04:00 11-Feb-2018 UTC
020,16,23.2,0.0,AAA,03:00 11-Feb-2018 UTC
030,18,23.1,0.4,AAA,02:00 11-Feb-2018 UTC
040,14,23.3,0.6,AAA,01:00 11-Feb-2018 UTC
070,07,22.7,13.2,AAA,00:00 11-Feb-2018 UTC
040,08,22.5,8.2,AAA,23:00 10-Feb-2018 UTC
050,12,22.9,1.6,AAA,22:00 10-Feb-2018 UTC
040,11,22.9,0.8,AAA,21:00 10-Feb-2018 UTC
050,11,22.8,0.2,AAA,20:00 10-Feb-2018 UTC
040,09,22.5,0.0,AAA,19:00 10-Feb-2018 UTC
050,12,22.2,0.0,AAA,18:00 10-Feb-2018 UTC
060,12,22.3,0.0,AAA,17:00 10-Feb-2018 UTC
060,13,22.1,0.0,AAA,16:00 10-Feb-2018 UTC
060,12,21.9,0.0,AAA,15:00 10-Feb-2018 UTC
050,13,21.9,0.0,AAA,14:00 10-Feb-2018 UTC
060,13,22.0,0.2,AAA,13:00 10-Feb-2018 UTC
050,12,21.9,0.0,AAA,12:00 10-Feb-2018 UTC
050,13,21.8,0.0,AAA,11:00 10-Feb-2018 UTC
060,11,21.7,0.2,AAA,10:00 10-Feb-2018 UTC
060,10,21.7,0.2,AAA,09:00 10-Feb-2018 UTC
060,11,22.0,0.0,AAA,08:00 10-Feb-2018 UTC
050,13,22.2,0.0,AAA,07:00 10-Feb-2018 UTC
050,11,22.4,0.0,AAA,06:00 10-Feb-2018 UTC
060,12,22.2,0.0,AAA,05:00 10-Feb-2018 UTC
060,13,22.9,0.0,AAA,04:00 10-Feb-2018 UTC
060,10,22.8,0.0,AAA,03:00 10-Feb-2018 UTC
060,10,22.4,1.2,AAA,02:00 10-Feb-2018 UTC
050,08,22.4,0.2,AAA,01:00 10-Feb-2018 UTC
080,10,22.2,2.2,AAA,00:00 10-Feb-2018 UTC
050,09,21.8,5.8,AAA,23:00 09-Feb-2018 UTC
060,08,22.1,0.2,AAA,22:00 09-Feb-2018 UTC
100,06,21.5,0.2,AAA,21:00 09-Feb-2018 UTC
120,05,20.9,0.2,AAA,20:00 09-Feb-2018 UTC
120,03,20.4,0.0,AAA,19:00 09-Feb-2018 UTC
100,03,20.1,0.2,AAA,18:00 09-Feb-2018 UTC
130,05,20.0,0.0,AAA,17:00 09-Feb-2018 UTC
210,04,19.7,0.4,AAA,16:00 09-Feb-2018 UTC
160,06,19.6,0.0,AAA,15:00 09-Feb-2018 UTC
170,01,19.3,0.2,AAA,14:00 09-Feb-2018 UTC
140,02,19.1,0.0,AAA,13:00 09-Feb-2018 UTC
110,03,19.0,2.2,AAA,12:00 09-Feb-2018 UTC
120,06,19.0,1.2,AAA,11:00 09-Feb-2018 UTC
150,05,19.1,0.0,AAA,10:00 09-Feb-2018 UTC
110,07,19.1,0.0,AAA,09:00 09-Feb-2018 UTC
140,07,19.2,0.2,AAA,08:00 09-Feb-2018 UTC
180,04,19.5,0.0,AAA,07:00 09-Feb-2018 UTC
150,05,19.6,0.0,AAA,06:00 09-Feb-2018 UTC
140,07,19.5,0.6,AAA,05:00 09-Feb-2018 UTC
100,08,19.1,1.0,AAA,04:00 09-Feb-2018 UTC
100,09,19.6,0.0,AAA,03:00 09-Feb-2018 UTC
110,11,20.1,0.0,AAA,02:00 09-Feb-2018 UTC
120,12,19.3,0.2,AAA,01:00 09-Feb-2018 UTC
120,14,19.8,0.0,AAA,00:00 09-Feb-2018 UTC
130,11,19.1,0.4,AAA,23:00 08-Feb-2018 UTC
140,09,17.1,0.4,AAA,22:00 08-Feb-2018 UTC
150,10,16.4,0.6,AAA,21:00 08-Feb-2018 UTC
140,11,16.2,3.6,AAA,20:00 08-Feb-2018 UTC
140,10,15.9,0.4,AAA,19:00 08-Feb-2018 UTC
140,12,16.2,0.2,AAA,18:00 08-Feb-2018 UTC
150,10,15.8,0.2,AAA,17:00 08-Feb-2018 UTC
130,13,16.0,3.0,AAA,16:00 08-Feb-2018 UTC
150,10,16.3,0.4,AAA,15:00 08-Feb-2018 UTC
140,10,16.6,1.2,AAA,14:00 08-Feb-2018 UTC
150,07,16.9,0.4,AAA,13:00 08-Feb-2018 UTC
140,07,18.2,0.0,AAA,12:00 08-Feb-2018 UTC
160,07,17.9,0.0,AAA,11:00 08-Feb-2018 UTC
130,06,18.2,0.0,AAA,10:00 08-Feb-2018 UTC
120,09,18.6,0.0,AAA,09:00 08-Feb-2018 UTC
110,08,19.0,0.0,AAA,08:00 08-Feb-2018 UTC
110,11,19.5,0.0,AAA,07:00 08-Feb-2018 UTC
110,12,19.8,0.0,AAA,06:00 08-Feb-2018 UTC
110,14,20.3,0.0,AAA,05:00 08-Feb-2018 UTC
100,12,20.5,0.0,AAA,04:00 08-Feb-2018 UTC
110,13,21.0,0.0,AAA,03:00 08-Feb-2018 UTC
100,13,21.5,0.0,AAA,02:00 08-Feb-2018 UTC
100,13,21.2,0.0,AAA,01:00 08-Feb-2018 UTC
090,13,21.2,0.0,AAA,00:00 08-Feb-2018 UTC
100,10,21.1,0.0,AAA,23:00 07-Feb-2018 UTC
130,14,19.9,0.0,AAA,22:00 07-Feb-2018 UTC
120,12,18.7,0.0,AAA,21:00 07-Feb-2018 UTC
130,11,17.6,0.0,AAA,20:00 07-Feb-2018 UTC
110,11,16.7,0.0,AAA,19:00 07-Feb-2018 UTC
110,11,16.4,0.0,AAA,18:00 07-Feb-2018 UTC
110,09,16.4,0.0,AAA,17:00 07-Feb-2018 UTC
130,12,17.1,0.0,AAA,16:00 07-Feb-2018 UTC
130,11,17.9,0.0,AAA,15:00 07-Feb-2018 UTC
120,06,17.6,0.0,AAA,14:00 07-Feb-2018 UTC
100,06,17.8,0.0,AAA,13:00 07-Feb-2018 UTC
070,07,17.7,0.0,AAA,12:00 07-Feb-2018 UTC
080,06,17.9,0.0,AAA,11:00 07-Feb-2018 UTC
060,06,18.7,0.0,AAA,10:00 07-Feb-2018 UTC
060,10,19.3,0.0,AAA,09:00 07-Feb-2018 UTC
050,10,19.7,0.0,AAA,08:00 07-Feb-2018 UTC
060,12,21.0,0.0,AAA,07:00 07-Feb-2018 UTC
040,12,21.8,0.0,AAA,06:00 07-Feb-2018 UTC
050,15,23.0,0.0,AAA,05:00 07-Feb-2018 UTC
060,16,22.5,0.0,AAA,04:00 07-Feb-2018 UTC
080,16,22.7,0.0,AAA,03:00 07-Feb-2018 UTC
040,16,24.1,0.0,AAA,02:00 07-Feb-2018 UTC
060,14,23.9,0.0,AAA,01:00 07-Feb-2018 UTC
040,10,22.6,0.0,AAA,00:00 07-Feb-2018 UTC
040,11,23.2,0.0,AAA,23:00 06-Feb-2018 UTC
180,04,21.8,0.0,AAA,22:00 06-Feb-2018 UTC
150,06,20.3,0.0,AAA,21:00 06-Feb-2018 UTC
150,06,18.7,0.0,AAA,20:00 06-Feb-2018 UTC
160,05,18.0,0.0,AAA,19:00 06-Feb-2018 UTC
130,04,16.7,0.0,AAA,18:00 06-Feb-2018 UTC
140,05,17.3,0.0,AAA,17:00 06-Feb-2018 UTC
170,06,17.2,0.0,AAA,16:00 06-Feb-2018 UTC
170,07,17.6,0.0,AAA,15:00 06-Feb-2018 UTC
180,09,18.0,0.0,AAA,14:00 06-Feb-2018 UTC
180,08,17.9,0.0,AAA,13:00 06-Feb-2018 UTC
190,07,17.8,0.0,AAA,12:00 06-Feb-2018 UTC
150,05,17.1,0.0,AAA,11:00 06-Feb-2018 UTC
210,10,18.7,0.0,AAA,10:00 06-Feb-2018 UTC
210,11,19.1,0.0,AAA,09:00 06-Feb-2018 UTC
200,11,19.2,0.0,AAA,08:00 06-Feb-2018 UTC
200,14,20.3,0.0,AAA,07:00 06-Feb-2018 UTC
220,13,20.7,0.0,AAA,06:00 06-Feb-2018 UTC
220,12,22.3,0.0,AAA,05:00 06-Feb-2018 UTC
220,13,23.0,0.0,AAA,04:00 06-Feb-2018 UTC
220,14,22.0,0.0,AAA,03:00 06-Feb-2018 UTC
220,14,23.1,0.0,AAA,02:00 06-Feb-2018 UTC
230,11,22.9,0.0,AAA,01:00 06-Feb-2018 UTC
220,11,22.6,0.0,AAA,00:00 06-Feb-2018 UTC
240,14,22.8,0.0,AAA,23:00 05-Feb-2018 UTC
230,13,22.2,0.0,AAA,22:00 05-Feb-2018 UTC
230,13,21.7,0.0,AAA,21:00 05-Feb-2018 UTC
230,11,20.7,0.0,AAA,20:00 05-Feb-2018 UTC
230,09,19.2,0.0,AAA,19:00 05-Feb-2018 UTC
240,08,18.1,0.0,AAA,18:00 05-Feb-2018 UTC
250,07,17.7,0.0,AAA,17:00 05-Feb-2018 UTC
270,07,17.6,0.0,AAA,16:00 05-Feb-2018 UTC
240,06,17.9,0.0,AAA,15:00 05-Feb-2018 UTC
230,07,17.8,0.0,AAA,14:00 05-Feb-2018 UTC
230,08,18.2,0.0,AAA,13:00 05-Feb-2018 UTC
230,10,18.8,0.0,AAA,12:00 05-Feb-2018 UTC
220,08,18.8,0.0,AAA,11:00 05-Feb-2018 UTC
220,10,19.2,0.0,AAA,10:00 05-Feb-2018 UTC
210,10,19.5,0.0,AAA,09:00 05-Feb-2018 UTC
220,10,19.9,0.0,AAA,08:00 05-Feb-2018 UTC
230,11,20.5,0.0,AAA,07:00 05-Feb-2018 UTC
230,11,22.0,0.0,AAA,06:00 05-Feb-2018 UTC
230,10,22.9,0.0,AAA,05:00 05-Feb-2018 UTC
220,10,22.5,0.0,AAA,04:00 05-Feb-2018 UTC
210,09,23.7,0.0,AAA,03:00 05-Feb-2018 UTC
210,08,23.3,0.0,AAA,02:00 05-Feb-2018 UTC
220,06,21.3,0.0,AAA,01:00 05-Feb-2018 UTC
210,04,22.6,0.2,AAA,00:00 05-Feb-2018 UTC
320,06,20.8,2.2,AAA,23:00 04-Feb-2018 UTC
020,03,22.1,0.0,AAA,22:00 04-Feb-2018 UTC
080,02,21.9,0.0,AAA,21:00 04-Feb-2018 UTC
090,03,20.6,0.0,AAA,20:00 04-Feb-2018 UTC
080,02,18.4,0.0,AAA,19:00 04-Feb-2018 UTC
130,05,16.6,0.0,AAA,18:00 04-Feb-2018 UTC
060,01,16.3,0.0,AAA,17:00 04-Feb-2018 UTC
130,05,17.3,0.0,AAA,16:00 04-Feb-2018 UTC
120,05,17.4,0.0,AAA,15:00 04-Feb-2018 UTC
120,05,18.1,0.2,AAA,14:00 04-Feb-2018 UTC
010,02,17.7,0.8,AAA,13:00 04-Feb-2018 UTC
020,04,17.7,3.4,AAA,12:00 04-Feb-2018 UTC
010,03,18.8,0.0,AAA,11:00 04-Feb-2018 UTC
070,05,18.7,0.0,AAA,10:00 04-Feb-2018 UTC
050,05,18.7,0.0,AAA,09:00 04-Feb-2018 UTC
060,07,19.1,0.0,AAA,08:00 04-Feb-2018 UTC
